date,user_id,user_persona,screen_time,sleep_hours,activity_type,activity_hours,peak_time,app,expense,category,mood,productivity_score,day_type
2025-10-13,6,recovering_addict,1.9,7.1,exercise,1.4,7 PM,YouTube,269,Food,Happy,10,Weekday
2025-10-14,6,recovering_addict,3.1,6.8,study,2.4,9 PM,Spotify,408,Food,Happy,10,Weekday
2025-10-15,6,recovering_addict,2.9,6.2,study,4.4,8 PM,LinkedIn,195,Food,Stressed,2,Weekday
2025-10-16,6,recovering_addict,4.7,6.4,work,6.5,11 PM,Chrome,687,Food,Neutral,5,Weekday
2025-10-17,6,recovering_addict,6.4,5.8,exercise,1.7,9 PM,LinkedIn,308,Food,Neutral,4,Weekday
2025-10-18,6,recovering_addict,7.1,5.6,social,4.5,10 PM,Chrome,928,Education,Happy,2,Weekend
2025-10-19,6,recovering_addict,7.7,6.5,exercise,1.2,9 PM,Chrome,1206,Entertainment,Neutral,3,Weekend
2025-10-20,6,recovering_addict,3.3,6.4,work,3.7,8 PM,WhatsApp,301,Entertainment,Stressed,2,Weekday
2025-10-21,6,recovering_addict,4.8,6.6,exercise,1.6,8 PM,Spotify,298,Food,Neutral,6,Weekday
2025-10-22,6,recovering_addict,2.8,6.5,exercise,1.6,9 PM,LinkedIn,283,Health,Happy,8,Weekday
2025-10-23,6,recovering_addict,4.5,6.7,study,4.0,10 PM,YouTube,516,Education,Happy,8,Weekday
2025-10-24,6,recovering_addict,3.8,6.8,exercise,1.0,9 PM,LinkedIn,561,Food,Happy,7,Weekday
2025-10-25,6,recovering_addict,7.0,6.9,exercise,0.8,11 PM,LinkedIn,1383,Health,Happy,3,Weekend
2025-10-26,6,recovering_addict,4.9,6.3,exercise,0.9,10 PM,Spotify,1531,Health,Neutral,5,Weekend
2025-10-27,6,recovering_addict,3.7,6.6,work,6.0,7 PM,WhatsApp,327,Entertainment,Happy,9,Weekday
2025-10-28,6,recovering_addict,4.5,5.9,exercise,1.7,11 PM,YouTube,336,Health,Neutral,6,Weekday
2025-10-29,6,recovering_addict,5.8,7.0,rest,1.9,11 PM,Chrome,296,Health,Stressed,3,Weekday
2025-10-30,6,recovering_addict,3.6,6.8,exercise,0.7,10 PM,Chrome,433,Health,Neutral,5,Weekday
2025-10-31,6,recovering_addict,3.7,5.5,exercise,1.3,7 PM,Spotify,462,Food,Stressed,4,Weekday
2025-11-01,6,recovering_addict,6.0,7.3,social,4.4,9 PM,Chrome,3107,Shopping,Stressed,2,Weekend
2025-11-02,6,recovering_addict,6.3,5.7,exercise,1.6,11 PM,YouTube,970,Health,Stressed,3,Weekend
2025-11-03,6,recovering_addict,6.5,6.2,rest,3.1,11 PM,Chrome,360,Education,Stressed,1,Weekday
2025-11-04,6,recovering_addict,5.9,5.3,work,4.1,9 PM,Chrome,688,Food,Neutral,3,Weekday
2025-11-05,6,recovering_addict,3.3,6.2,exercise,1.8,10 PM,Spotify,1817,Health,Neutral,6,Weekday
2025-11-06,6,recovering_addict,5.1,5.7,exercise,1.1,10 PM,WhatsApp,590,Entertainment,Neutral,5,Weekday
2025-11-07,6,recovering_addict,5.5,6.8,exercise,0.8,7 PM,Spotify,604,Health,Happy,5,Weekday
2025-11-08,6,recovering_addict,7.6,5.6,exercise,0.6,9 PM,Spotify,1648,Entertainment,Neutral,4,Weekend
2025-11-09,6,recovering_addict,6.6,6.8,exercise,0.6,10 PM,YouTube,1575,Entertainment,Happy,2,Weekend
2025-11-10,6,recovering_addict,4.4,7.3,exercise,1.8,8 PM,Spotify,354,Food,Neutral,5,Weekday
2025-11-11,6,recovering_addict,3.4,6.3,work,6.4,9 PM,WhatsApp,653,Health,Neutral,5,Weekday
2025-11-12,6,recovering_addict,2.6,7.4,work,5.8,10 PM,LinkedIn,1311,Education,Happy,8,Weekday
2025-11-13,6,recovering_addict,4.8,6.4,exercise,1.8,8 PM,WhatsApp,638,Food,Neutral,6,Weekday
2025-11-14,6,recovering_addict,10.9,4.1,rest,3.4,2 AM,Spotify,1711,Food,Stressed,3,Weekday
2025-11-15,6,recovering_addict,11.5,4.0,rest,1.5,11 PM,Spotify,3161,Food,Stressed,3,Weekend
2025-11-16,6,recovering_addict,13.4,5.1,rest,2.5,2 AM,LinkedIn,4902,Entertainment,Stressed,3,Weekend
2025-11-17,6,recovering_addict,9.5,4.5,social,2.4,2 AM,WhatsApp,2378,Food,Stressed,3,Weekday
2025-11-18,6,recovering_addict,10.1,4.1,rest,2.1,11 PM,Chrome,2164,Shopping,Stressed,1,Weekday
2025-11-19,6,recovering_addict,13.1,4.5,rest,3.2,12 AM,Chrome,4267,Food,Stressed,2,Weekday
2025-11-20,6,recovering_addict,12.9,4.3,rest,1.4,11 PM,LinkedIn,1725,Entertainment,Stressed,2,Weekday
2025-11-21,6,recovering_addict,11.7,5.1,rest,2.2,11 PM,WhatsApp,1830,Food,Stressed,2,Weekday
2025-11-22,6,recovering_addict,6.3,5.1,exercise,1.3,11 PM,WhatsApp,1000,Health,Neutral,3,Weekend
2025-11-23,6,recovering_addict,7.9,4.9,exercise,1.0,10 PM,WhatsApp,1399,Education,Neutral,5,Weekend
2025-11-24,6,recovering_addict,2.5,7.2,work,6.8,11 PM,YouTube,315,Entertainment,Neutral,5,Weekday
2025-11-25,6,recovering_addict,5.0,5.0,study,1.4,11 PM,YouTube,335,Education,Neutral,4,Weekday
2025-11-26,6,recovering_addict,5.7,5.7,work,2.3,7 PM,LinkedIn,654,Entertainment,Neutral,3,Weekday
2025-11-27,6,recovering_addict,4.5,6.7,exercise,0.6,9 PM,YouTube,692,Health,Happy,7,Weekday
2025-11-28,6,recovering_addict,2.1,7.4,study,3.3,8 PM,Spotify,158,Health,Neutral,6,Weekday
2025-11-29,6,recovering_addict,1.6,6.4,work,3.1,8 PM,Spotify,153,Education,Stressed,2,Weekend
2025-11-30,6,recovering_addict,3.5,7.2,exercise,1.5,8 PM,WhatsApp,158,Education,Happy,7,Weekend
2025-12-01,6,recovering_addict,2.8,7.3,exercise,1.3,7 PM,WhatsApp,1320,Bills,Happy,7,Weekday
2025-12-02,6,recovering_addict,2.6,7.0,exercise,1.7,9 PM,Spotify,337,Education,Neutral,6,Weekday
2025-12-03,6,recovering_addict,3.0,6.9,exercise,0.8,9 PM,YouTube,383,Food,Happy,8,Weekday
2025-12-04,6,recovering_addict,1.7,6.8,exercise,1.6,7 PM,Chrome,237,Health,Happy,9,Weekday
2025-12-05,6,recovering_addict,1.6,7.7,exercise,1.7,8 PM,WhatsApp,365,Health,Happy,9,Weekday
2025-12-06,6,recovering_addict,3.2,6.6,work,8.3,7 PM,WhatsApp,107,Health,Happy,10,Weekend
2025-12-07,6,recovering_addict,3.3,6.9,exercise,1.2,9 PM,Spotify,309,Education,Happy,10,Weekend
2025-12-08,6,recovering_addict,1.8,6.9,exercise,1.2,9 PM,Chrome,131,Health,Happy,9,Weekday
2025-12-09,6,recovering_addict,4.9,5.6,exercise,1.3,9 PM,Spotify,562,Education,Happy,7,Weekday
2025-12-10,6,recovering_addict,4.9,6.6,exercise,1.7,9 PM,YouTube,603,Entertainment,Happy,9,Weekday
2025-12-11,6,recovering_addict,5.2,6.3,work,7.3,10 PM,YouTube,474,Health,Neutral,3,Weekday
2025-12-12,6,recovering_addict,2.6,6.4,exercise,0.9,8 PM,WhatsApp,1990,Food,Neutral,4,Weekday
2025-12-13,6,recovering_addict,5.7,6.9,social,1.8,9 PM,LinkedIn,1813,Health,Neutral,6,Weekend
2025-12-14,6,recovering_addict,7.8,7.3,exercise,1.6,9 PM,Chrome,1944,Health,Neutral,6,Weekend
2025-12-15,6,recovering_addict,5.2,6.1,work,3.9,9 PM,WhatsApp,256,Entertainment,Stressed,2,Weekday
2025-12-16,6,recovering_addict,4.0,6.8,exercise,0.6,9 PM,WhatsApp,513,Food,Happy,6,Weekday
2025-12-17,6,recovering_addict,2.5,7.3,work,7.2,11 PM,YouTube,1493,Health,Happy,6,Weekday
2025-12-18,6,recovering_addict,5.9,6.6,study,2.5,8 PM,LinkedIn,409,Entertainment,Happy,2,Weekday
2025-12-19,6,recovering_addict,4.8,7.2,exercise,1.7,9 PM,YouTube,375,Health,Neutral,4,Weekday
2025-12-20,6,recovering_addict,6.3,7.3,exercise,1.4,11 PM,LinkedIn,1714,Health,Stressed,3,Weekend
2025-12-21,6,recovering_addict,5.2,6.0,rest,1.8,9 PM,LinkedIn,1829,Health,Happy,4,Weekend
2025-12-22,6,recovering_addict,4.3,7.3,exercise,1.4,9 PM,YouTube,442,Food,Happy,9,Weekday
2025-12-23,6,recovering_addict,4.1,6.1,study,3.1,9 PM,Chrome,665,Health,Happy,6,Weekday
2025-12-24,6,recovering_addict,4.8,7.2,exercise,1.1,8 PM,Spotify,541,Food,Happy,6,Weekday
2025-12-25,6,recovering_addict,2.8,6.8,exercise,1.6,7 PM,WhatsApp,128,Health,Neutral,6,Weekday
2025-12-26,6,recovering_addict,2.7,7.0,study,4.1,7 PM,Spotify,319,Education,Neutral,3,Weekday
2025-12-27,6,recovering_addict,3.1,7.2,exercise,1.2,8 PM,WhatsApp,224,Education,Happy,9,Weekend
2025-12-28,6,recovering_addict,3.2,6.9,exercise,0.7,9 PM,LinkedIn,308,Health,Happy,8,Weekend
2025-12-29,6,recovering_addict,2.1,7.5,study,4.0,8 PM,YouTube,275,Education,Happy,9,Weekday
2025-12-30,6,recovering_addict,2.1,7.1,study,2.3,9 PM,Chrome,371,Education,Neutral,3,Weekday
2025-12-31,6,recovering_addict,2.9,7.0,exercise,1.5,7 PM,WhatsApp,157,Health,Happy,7,Weekday
2026-01-01,6,recovering_addict,1.9,6.7,exercise,0.7,7 PM,Spotify,859,Shopping,Neutral,3,Weekday
2026-01-02,6,recovering_addict,2.9,7.6,exercise,1.1,8 PM,Chrome,339,Health,Happy,7,Weekday
2026-01-03,6,recovering_addict,1.6,6.6,exercise,0.7,9 PM,Spotify,379,Health,Happy,10,Weekend
2026-01-04,6,recovering_addict,1.7,7.0,study,1.9,9 PM,LinkedIn,156,Education,Neutral,6,Weekend
2026-01-05,6,recovering_addict,1.5,7.2,exercise,1.3,8 PM,YouTube,354,Food,Happy,9,Weekday
2026-01-06,6,recovering_addict,2.8,7.0,exercise,1.6,8 PM,Chrome,380,Entertainment,Neutral,3,Weekday
2026-01-07,6,recovering_addict,4.0,7.0,exercise,0.7,9 PM,Spotify,540,Health,Neutral,4,Weekday
2026-01-08,6,recovering_addict,4.2,7.3,exercise,0.9,11 PM,LinkedIn,678,Health,Happy,9,Weekday
2026-01-09,6,recovering_addict,4.7,6.2,rest,2.4,8 PM,WhatsApp,550,Health,Stressed,1,Weekday
2026-01-10,6,recovering_addict,6.6,6.6,rest,2.7,10 PM,YouTube,1184,Entertainment,Stressed,2,Weekend
2026-01-11,6,recovering_addict,7.0,6.9,exercise,0.8,9 PM,WhatsApp,1961,Education,Neutral,6,Weekend
2026-01-12,6,recovering_addict,4.0,7.4,exercise,1.4,8 PM,Chrome,588,Entertainment,Happy,6,Weekday
2026-01-13,6,recovering_addict,5.5,6.8,exercise,0.9,10 PM,Chrome,384,Education,Neutral,5,Weekday
2026-01-14,6,recovering_addict,5.4,5.7,exercise,0.6,11 PM,YouTube,616,Health,Neutral,4,Weekday
2026-01-15,6,recovering_addict,7.1,5.8,work,3.9,11 PM,Chrome,594,Health,Happy,2,Weekday
2026-01-16,6,recovering_addict,3.9,5.0,exercise,0.6,10 PM,LinkedIn,573,Education,Neutral,4,Weekday
2026-01-17,6,recovering_addict,12.0,4.9,rest,3.2,12 AM,WhatsApp,5676,Shopping,Stressed,1,Weekend
2026-01-18,6,recovering_addict,13.1,5.0,rest,3.0,12 AM,Spotify,5599,Entertainment,Stressed,3,Weekend
2026-01-19,6,recovering_addict,13.4,4.7,social,3.8,12 AM,YouTube,2818,Shopping,Stressed,1,Weekday
2026-01-20,6,recovering_addict,9.7,4.4,rest,1.1,12 AM,WhatsApp,1885,Food,Neutral,6,Weekday
2026-01-21,6,recovering_addict,11.5,5.0,rest,1.5,11 PM,YouTube,2841,Entertainment,Stressed,3,Weekday
2026-01-22,6,recovering_addict,10.4,4.1,rest,2.1,12 AM,YouTube,1228,Shopping,Stressed,3,Weekday
2026-01-23,6,recovering_addict,11.6,5.1,rest,2.7,1 AM,Spotify,2660,Food,Stressed,1,Weekday
2026-01-24,6,recovering_addict,13.4,4.4,rest,1.1,12 AM,Chrome,3028,Entertainment,Neutral,6,Weekend
2026-01-25,6,recovering_addict,9.6,5.0,rest,1.6,2 AM,WhatsApp,5683,Food,Stressed,3,Weekend
2026-01-26,6,recovering_addict,4.4,6.5,exercise,0.7,7 PM,Chrome,618,Food,Happy,8,Weekday
2026-01-27,6,recovering_addict,3.2,7.2,exercise,1.7,7 PM,YouTube,653,Health,Happy,8,Weekday
2026-01-28,6,recovering_addict,3.3,7.3,exercise,1.1,8 PM,Chrome,542,Education,Neutral,6,Weekday
2026-01-29,6,recovering_addict,4.2,7.0,exercise,0.6,7 PM,WhatsApp,2129,Health,Happy,7,Weekday
2026-01-30,6,recovering_addict,3.0,6.0,work,5.2,8 PM,Spotify,426,Health,Happy,7,Weekday
2026-01-31,6,recovering_addict,6.3,6.7,rest,2.4,10 PM,Chrome,700,Health,Neutral,6,Weekend
2026-02-01,6,recovering_addict,4.6,5.7,exercise,0.8,11 PM,WhatsApp,2293,Bills,Happy,8,Weekend
2026-02-02,6,recovering_addict,5.8,5.9,exercise,1.5,9 PM,Spotify,590,Health,Neutral,5,Weekday
2026-02-03,6,recovering_addict,3.4,6.9,exercise,1.4,10 PM,Chrome,675,Education,Neutral,3,Weekday
2026-02-04,6,recovering_addict,5.3,5.7,exercise,0.7,8 PM,LinkedIn,410,Health,Stressed,3,Weekday
2026-02-05,6,recovering_addict,2.7,7.4,exercise,1.6,11 PM,LinkedIn,682,Education,Neutral,3,Weekday
2026-02-06,6,recovering_addict,2.9,6.6,exercise,1.4,9 PM,Spotify,206,Health,Happy,10,Weekday
2026-02-07,6,recovering_addict,1.6,7.0,exercise,0.6,7 PM,Chrome,377,Health,Happy,10,Weekend
2026-02-08,6,recovering_addict,2.8,6.5,exercise,0.6,8 PM,WhatsApp,310,Food,Happy,8,Weekend
2026-02-09,6,recovering_addict,2.3,7.2,exercise,1.1,8 PM,YouTube,392,Food,Neutral,3,Weekday
2026-02-10,6,recovering_addict,2.6,6.4,exercise,0.8,8 PM,Chrome,160,Education,Stressed,5,Weekday
2026-02-11,6,recovering_addict,2.0,6.3,exercise,1.2,9 PM,Chrome,387,Education,Neutral,3,Weekday
2026-02-12,6,recovering_addict,2.2,7.5,exercise,1.8,7 PM,Chrome,284,Health,Neutral,4,Weekday
2026-02-13,6,recovering_addict,3.3,6.6,study,2.1,8 PM,Chrome,161,Food,Happy,8,Weekday
2026-02-14,6,recovering_addict,3.4,7.6,study,1.4,9 PM,LinkedIn,259,Food,Happy,10,Weekend
2026-02-15,6,recovering_addict,2.1,6.9,study,2.8,9 PM,Chrome,214,Health,Happy,8,Weekend
2026-02-16,6,recovering_addict,2.8,6.8,exercise,0.7,8 PM,Chrome,229,Health,Neutral,5,Weekday
2026-02-17,6,recovering_addict,4.3,6.9,exercise,1.6,7 PM,LinkedIn,526,Education,Happy,8,Weekday
2026-02-18,6,recovering_addict,4.6,5.7,exercise,1.1,7 PM,Spotify,607,Education,Happy,6,Weekday
2026-02-19,6,recovering_addict,4.3,6.2,exercise,0.9,11 PM,LinkedIn,361,Education,Happy,7,Weekday
2026-02-20,6,recovering_addict,5.8,5.1,exercise,1.3,9 PM,LinkedIn,327,Entertainment,Neutral,4,Weekday
2026-02-21,6,recovering_addict,6.7,7.5,exercise,1.2,9 PM,YouTube,606,Education,Neutral,4,Weekend
2026-02-22,6,recovering_addict,7.2,6.7,exercise,1.6,11 PM,LinkedIn,807,Entertainment,Neutral,4,Weekend
2026-02-23,6,recovering_addict,4.4,6.3,exercise,0.9,9 PM,WhatsApp,264,Entertainment,Neutral,4,Weekday
2026-02-24,6,recovering_addict,3.5,5.5,exercise,0.7,9 PM,WhatsApp,672,Food,Happy,6,Weekday
2026-02-25,6,recovering_addict,5.4,5.9,exercise,1.1,7 PM,LinkedIn,343,Food,Neutral,5,Weekday
2026-02-26,6,recovering_addict,5.5,7.2,work,4.8,9 PM,YouTube,353,Entertainment,Happy,5,Weekday
2026-02-27,6,recovering_addict,5.2,6.3,exercise,1.0,8 PM,YouTube,3103,Health,Happy,5,Weekday
2026-02-28,6,recovering_addict,6.7,5.7,exercise,1.4,11 PM,YouTube,1173,Food,Happy,3,Weekend
2026-03-01,6,recovering_addict,5.5,6.7,rest,1.4,10 PM,YouTube,3512,Shopping,Stressed,2,Weekend
2026-03-02,6,recovering_addict,2.8,6.6,work,7.4,7 PM,Spotify,446,Food,Happy,9,Weekday
2026-03-03,6,recovering_addict,3.9,7.1,exercise,1.7,11 PM,WhatsApp,1685,Health,Happy,7,Weekday
2026-03-04,6,recovering_addict,4.4,5.9,rest,2.4,11 PM,Chrome,460,Education,Stressed,1,Weekday
2026-03-05,6,recovering_addict,6.3,5.1,work,3.4,10 PM,YouTube,509,Health,Neutral,6,Weekday
2026-03-06,6,recovering_addict,4.1,5.8,study,3.3,10 PM,Spotify,479,Entertainment,Neutral,6,Weekday
2026-03-07,6,recovering_addict,10.4,3.8,social,3.6,2 AM,Spotify,4864,Entertainment,Neutral,3,Weekend
2026-03-08,6,recovering_addict,9.7,4.1,rest,1.0,12 AM,WhatsApp,5533,Entertainment,Stressed,3,Weekend
2026-03-09,6,recovering_addict,12.8,4.9,rest,1.6,2 AM,LinkedIn,1778,Food,Stressed,1,Weekday
2026-03-10,6,recovering_addict,9.9,4.4,rest,2.4,1 AM,LinkedIn,3706,Food,Stressed,3,Weekday
2026-03-11,6,recovering_addict,10.8,4.5,rest,2.8,11 PM,Spotify,1743,Food,Stressed,2,Weekday
2026-03-12,6,recovering_addict,13.4,4.7,rest,3.2,12 AM,Spotify,2546,Shopping,Stressed,3,Weekday
2026-03-13,6,recovering_addict,11.2,4.4,rest,2.8,12 AM,WhatsApp,1780,Food,Stressed,2,Weekday
2026-03-14,6,recovering_addict,10.9,3.8,rest,1.0,12 AM,Spotify,5119,Entertainment,Stressed,2,Weekend
2026-03-15,6,recovering_addict,6.1,5.5,exercise,1.1,11 PM,Spotify,1963,Entertainment,Stressed,1,Weekend
2026-03-16,6,recovering_addict,5.8,6.9,exercise,0.9,10 PM,LinkedIn,285,Entertainment,Happy,2,Weekday
2026-03-17,6,recovering_addict,2.5,5.8,exercise,0.7,9 PM,WhatsApp,312,Education,Neutral,3,Weekday
2026-03-18,6,recovering_addict,3.9,5.8,exercise,1.6,11 PM,Spotify,357,Education,Neutral,3,Weekday
2026-03-19,6,recovering_addict,4.9,6.3,rest,2.8,7 PM,Spotify,376,Food,Stressed,2,Weekday
2026-03-20,6,recovering_addict,3.4,6.6,exercise,1.5,8 PM,WhatsApp,240,Education,Happy,8,Weekday
2026-03-21,6,recovering_addict,3.2,6.6,exercise,1.1,7 PM,WhatsApp,129,Health,Happy,10,Weekend
2026-03-22,6,recovering_addict,3.3,7.5,exercise,1.4,9 PM,Chrome,365,Education,Happy,8,Weekend
2026-03-23,6,recovering_addict,2.3,7.0,exercise,1.7,9 PM,YouTube,309,Health,Happy,7,Weekday
2026-03-24,6,recovering_addict,3.3,7.2,exercise,1.2,7 PM,WhatsApp,415,Health,Neutral,3,Weekday
2026-03-25,6,recovering_addict,3.3,7.2,study,3.5,9 PM,Chrome,106,Food,Happy,8,Weekday
2026-03-26,6,recovering_addict,2.4,7.5,exercise,1.7,8 PM,YouTube,258,Education,Happy,8,Weekday
2026-03-27,6,recovering_addict,3.2,7.6,study,2.3,9 PM,WhatsApp,144,Education,Happy,9,Weekday
2026-03-28,6,recovering_addict,2.3,6.3,exercise,1.6,7 PM,LinkedIn,376,Food,Happy,9,Weekend
2026-03-29,6,recovering_addict,2.3,7.0,study,1.5,9 PM,Chrome,177,Education,Neutral,4,Weekend
